url_length,hostname_length,path_length,query_length,num_dots,num_hyphens,tld_length,count_digits,count_special,ratio_digits,ratio_special,has_at,has_ip,has_https,has_port,double_slash_in_path,num_query_params,is_shortened,has_sensitive_words,shannon_entropy_url,shannon_entropy_domain,nan_entropy,relative_entropy_kl,y
144,32,105,0,2,1,3,8,10,0.05555555555555555,0.06944444444444445,0,0,0,0,0,0,0,1,4.817945777003922,3.702819531114783,1.895461844238322,0.6010334190953542,1
23,16,0,0,2,0,3,1,5,0.043478260869565216,0.21739130434782608,0,0,0,0,0,0,0,0,4.0559581516151235,3.577819531114783,1.5219280948873621,0.8840080875530666,0
74,18,49,0,2,0,3,1,11,0.013513513513513514,0.14864864864864866,0,0,0,0,0,0,0,0,4.047111899840506,3.350209029099897,1.6171895725927152,0.4937035093701637,0
52,16,29,0,2,0,3,0,10,0.0,0.19230769230769232,0,0,0,0,0,0,0,0,3.981515141501589,3.2806390622295662,1.5709505944546687,0.3960863449081538,1
110,6,9,86,1,0,3,16,24,0.14545454545454545,0.21818181818181817,0,0,1,0,0,3,0,0,4.875208288544732,2.584962500721156,3.1216535224393334,1.1216818758691516,1
46,17,22,0,1,1,3,0,8,0.0,0.17391304347826086,0,0,0,0,0,0,0,0,3.762828946063731,3.2639334294856344,1.75,0.5988898864100334,1
45,26,12,0,2,0,3,0,7,0.0,0.15555555555555556,0,0,0,0,0,0,0,1,4.205757474531292,3.719294525666979,1.4488156357251847,0.2935445587604754,1
67,18,42,0,1,1,3,7,13,0.1044776119402985,0.19402985074626866,0,0,0,0,0,0,0,0,4.295265266366814,3.5724312513221195,1.6143308351592656,0.5461918333195249,0
64,36,21,0,2,2,3,0,10,0.0,0.15625,0,0,0,0,0,0,0,0,4.194909571322961,3.9511943630832227,1.8464393446710154,0.2835518215163743,0
21,13,1,0,3,0,3,10,7,0.47619047619047616,0.3333333333333333,0,1,0,0,0,0,0,0,3.5225715891363594,2.8150724101159437,1.4488156357251847,2.5751164776773607,1
86,11,54,12,1,0,2,7,15,0.08139534883720931,0.1744186046511628,0,0,1,0,0,1,0,0,4.436464000874781,2.9139770731827523,1.871602261409798,0.40340788031392594,1
56,19,30,0,2,0,3,3,9,0.05357142857142857,0.16071428571428573,0,0,0,0,0,0,0,0,4.281892029821522,3.6818808028034042,1.836591668108979,0.5307024603387228,0
18,11,0,0,1,0,3,0,4,0.0,0.2222222222222222,0,0,0,0,0,0,0,0,3.6835423624332306,3.277613436819116,1.5,0.7792222137208842,0
46,19,20,0,1,0,3,0,8,0.0,0.17391304347826086,0,0,0,0,0,0,0,0,4.099997967896925,3.5766176449086675,1.2987949406953985,0.4891925487476821,1
93,14,72,0,2,0,2,24,10,0.25806451612903225,0.10752688172043011,0,0,0,0,0,0,0,1,4.583176791291533,2.6455933144511468,1.1567796494470395,1.0659199630429714,1
38,31,0,0,2,0,3,0,5,0.0,0.13157894736842105,0,0,0,0,0,0,0,0,3.790451776989529,3.5177664712584615,1.5219280948873621,0.7084370958268457,0
47,21,18,0,3,0,2,0,9,0.0,0.19148936170212766,0,0,1,0,0,0,0,0,4.179499692462942,3.7489948035250964,1.3516441151533924,0.4719730562617268,1
23,15,0,0,2,0,2,0,5,0.0,0.21739130434782608,0,0,1,0,0,0,0,0,3.464234652726567,3.006238928653389,1.5219280948873621,0.8844680498980374,0
31,23,1,0,2,0,3,0,6,0.0,0.1935483870967742,0,0,0,0,0,0,0,1,3.8001821971347023,3.501397825434103,1.4591479170272446,0.6090783931212991,0
60,42,11,0,4,2,3,4,11,0.06666666666666667,0.18333333333333332,0,0,0,0,0,0,0,0,4.340002787802771,4.183867720346297,1.8676338909712122,0.45210569123357147,1
73,16,14,35,2,0,3,9,16,0.1232876712328767,0.2191780821917808,0,0,0,0,0,1,0,0,4.607279525519326,3.125,1.9211796919474975,0.5417159075564456,1
64,11,35,9,2,0,2,8,12,0.125,0.1875,0,0,1,0,0,1,0,0,4.689464015923012,2.3685225277282065,2.125814583693911,0.591984799658977,1
21,11,3,0,1,0,3,0,6,0.0,0.2857142857142857,0,0,0,0,0,0,0,0,3.5351745656359026,2.9139770731827523,1.2516291673878228,0.943281294407643,1
46,16,22,0,2,0,3,0,8,0.0,0.17391304347826086,0,0,1,0,0,0,0,0,4.117669902512294,3.452819531114783,1.75,0.5290958549755582,0
58,50,1,0,2,5,3,0,11,0.0,0.1896551724137931,0,0,0,0,0,0,0,1,4.310591237164564,4.121076880026371,1.789929075309999,0.5691826230477773,1
93,22,64,0,1,1,2,26,13,0.27956989247311825,0.13978494623655913,0,0,0,0,0,0,0,0,4.787019397797361,3.6292196865240967,1.352030101757953,0.8824661606805471,1
99,25,67,0,3,1,3,1,19,0.010101010101010102,0.1919191919191919,0,0,0,0,0,0,0,0,4.3810012521609165,3.483074189428568,1.7474130395316414,0.3183246712974648,0
40,17,16,0,2,0,3,0,9,0.0,0.225,0,0,0,0,0,0,0,0,3.9061983328100944,3.2639334294856344,1.3516441151533924,0.4951007894005011,0
57,16,33,0,2,0,3,0,10,0.0,0.17543859649122806,0,0,1,0,0,0,0,0,4.229660575826948,3.452819531114783,1.6854752972273344,0.3300140642406383,0
61,11,43,0,2,0,2,13,9,0.21311475409836064,0.14754098360655737,0,0,0,0,0,0,0,0,4.584196919736366,3.0957952550009344,1.3516441151533924,0.9521002819859022,1
73,19,47,0,3,0,2,1,13,0.0136986301369863,0.1780821917808219,0,0,0,0,0,0,0,0,4.286633421799348,3.431623565847432,1.7758589482446405,0.302263136173931,0
23,15,0,0,1,1,3,0,5,0.0,0.21739130434782608,0,0,1,0,0,0,0,1,4.175735869100492,3.6402239289418516,1.9219280948873623,0.502851864984128,1
70,13,25,24,1,1,3,0,16,0.0,0.22857142857142856,1,0,0,0,0,1,0,0,4.3092817252841416,3.7004397181410926,2.349601752714581,0.7947165305800998,1
47,14,25,0,2,0,2,0,8,0.0,0.1702127659574468,0,0,1,0,0,0,0,0,4.266730872678044,3.521640636343319,1.4056390622295662,0.6161634510121894,1
44,25,12,0,3,0,2,1,9,0.022727272727272728,0.20454545454545456,0,0,0,0,0,0,0,0,4.098652005434406,3.559079570624174,1.3921472236645345,0.709938185222166,1
23,16,0,0,2,0,2,0,5,0.0,0.21739130434782608,0,0,0,0,0,0,0,0,3.882045108136863,3.5,1.5219280948873621,0.9533159437255927,0
71,17,46,0,2,0,3,15,10,0.2112676056338028,0.14084507042253522,0,0,1,0,0,0,0,0,4.538792239998412,3.454822399946607,1.7609640474436812,0.9949843108898119,0
44,20,17,0,2,0,3,0,7,0.0,0.1590909090909091,0,0,0,0,0,0,0,0,3.944180835386,3.446439344671015,1.8423709931771088,0.512159582384342,0
44,14,22,0,2,0,3,0,8,0.0,0.18181818181818182,0,0,1,0,0,0,0,0,4.170134892428194,3.3248629576173574,1.9056390622295662,0.49654973008876296,0
210,18,26,157,1,0,3,68,16,0.3238095238095238,0.0761904761904762,0,0,1,0,0,3,0,1,4.536586734384575,3.5304930567574826,2.4834585933443494,1.6928231209707023,1
137,22,108,0,2,0,3,0,19,0.0,0.1386861313868613,0,0,0,0,0,0,0,0,4.340167233640788,3.6635327548042538,1.7002237262558646,0.3242192862086967,0
33,24,1,0,2,0,3,0,6,0.0,0.18181818181818182,0,0,1,0,0,0,0,0,4.0060710131011685,3.438721875540867,1.4591479170272446,0.42461073545529576,0
23,14,1,0,2,0,3,0,6,0.0,0.2608695652173913,0,0,1,0,0,0,0,0,3.588354347173234,3.182005814760214,1.4591479170272446,0.766250362458412,0
41,33,1,0,2,0,3,0,6,0.0,0.14634146341463414,0,0,0,0,0,0,0,0,4.043544614839371,3.7983512260625822,1.4591479170272446,0.5589486961846433,0
48,13,28,0,2,0,3,5,9,0.10416666666666667,0.1875,0,0,0,0,0,0,0,0,4.2665414066556515,2.873140679513133,1.224394445405986,0.5931799938551825,0
58,17,33,0,2,0,3,4,9,0.06896551724137931,0.15517241379310345,0,0,1,0,0,0,0,0,4.525939943986513,3.454822399946607,1.8910611120726526,0.31272841651830874,0
33,26,0,0,2,0,3,0,5,0.0,0.15151515151515152,0,0,0,0,0,0,0,0,4.028946391954607,3.796217602590056,1.5219280948873621,0.6886635639038015,0
52,18,27,0,1,0,3,2,10,0.038461538461538464,0.19230769230769232,0,0,0,0,0,0,0,0,4.187535209236147,3.5724312513221195,1.1567796494470395,0.519702688125605,1
27,18,1,0,2,0,3,0,6,0.0,0.2222222222222222,0,0,1,0,0,0,0,0,3.986187965046305,3.5032583347756456,1.4591479170272446,0.4787239380932204,0
71,35,29,0,2,0,2,10,9,0.14084507042253522,0.1267605633802817,0,0,0,0,0,0,0,0,4.651468296336441,3.878584802350185,2.058813890331201,0.7449311240667282,1
29,20,1,0,2,0,3,0,6,0.0,0.20689655172413793,0,0,1,0,0,0,0,0,3.9952378913808873,3.546439344671015,1.4591479170272446,0.44755356789010414,0
22,14,1,0,2,0,2,0,6,0.0,0.2727272727272727,0,0,0,0,0,0,0,0,3.4474015047059154,2.8962915290459286,1.4591479170272446,1.0166930644229122,0
57,15,35,0,3,0,3,12,12,0.21052631578947367,0.21052631578947367,0,1,0,0,0,0,0,1,4.411947585047356,2.689246428509158,1.6258145836939115,0.9021219607703412,1
61,23,31,0,2,0,3,0,10,0.0,0.16393442622950818,0,0,0,0,0,0,0,0,4.2068272474633535,3.6211755429194716,1.8464393446710154,0.36326378544809246,0
44,17,20,0,2,1,2,0,10,0.0,0.22727272727272727,0,0,0,0,0,0,0,1,4.009648665414097,3.2639334294856344,1.6854752972273346,0.6411292587118652,1
43,16,19,0,2,0,3,0,8,0.0,0.18604651162790697,0,0,1,0,0,0,0,0,4.143444767289768,3.452819531114783,1.75,0.5043643964195051,0
49,21,21,0,2,0,3,4,8,0.08163265306122448,0.16326530612244897,0,0,0,0,0,0,0,0,4.295746773031725,3.4992275417233567,1.4056390622295662,0.44405626001243065,0
77,22,47,0,2,0,3,6,13,0.07792207792207792,0.16883116883116883,0,0,1,0,0,0,0,0,4.677464508942369,3.8796640049025934,1.8262452584026092,0.35529357222279717,0
50,24,19,0,3,0,2,3,7,0.06,0.14,0,0,0,0,0,0,0,0,4.100685879853294,3.490601562950723,1.4488156357251847,0.6563362486923403,1
79,26,46,0,2,0,3,5,10,0.06329113924050633,0.12658227848101267,0,0,0,0,0,0,0,0,4.576420186090041,3.902174814211728,1.895461844238322,0.3397503289568253,0
25,16,1,0,2,0,3,1,6,0.04,0.24,0,0,1,0,0,0,0,0,3.973660689688185,3.5,1.4591479170272446,0.7304174625447615,0
48,19,22,0,2,0,3,1,9,0.020833333333333332,0.1875,0,0,0,0,0,0,0,0,4.058208073322318,3.1555650133297193,1.224394445405986,0.5674856598684531,1
98,26,65,0,2,1,2,25,14,0.25510204081632654,0.14285714285714285,0,0,0,0,0,0,0,0,4.824941002751954,3.7381493331928657,1.4838317068446891,0.7664225474853921,1
126,50,20,47,4,1,3,24,19,0.19047619047619047,0.15079365079365079,0,0,1,0,0,3,0,1,4.859507853263225,3.9990795706241737,2.7550576199383077,0.8495939603117618,1
39,18,13,0,2,0,3,0,7,0.0,0.1794871794871795,0,0,1,0,0,0,0,0,4.131054782742918,3.5724312513221195,1.4488156357251847,0.514091787617268,0
255,17,6,223,2,0,3,84,39,0.32941176470588235,0.15294117647058825,0,0,1,0,0,4,0,0,5.05210306911149,3.3371753411230776,2.743728722849734,1.4967149918696896,1
83,16,59,0,2,0,2,1,13,0.012048192771084338,0.1566265060240964,0,0,1,0,0,0,0,0,4.307293540470038,2.952819531114783,1.760495029766198,0.3463821391448645,0
50,14,29,0,2,0,2,10,9,0.2,0.18,0,0,0,0,0,0,0,0,4.496174630069642,3.2359263506290334,2.058813890331201,1.0456952494365623,1
24,16,1,0,2,1,2,0,7,0.0,0.2916666666666667,0,0,0,0,0,0,0,0,3.740601562950723,3.327819531114783,1.8423709931771088,0.6675690291759508,0
89,20,62,0,3,0,2,8,16,0.0898876404494382,0.1797752808988764,0,0,0,0,0,0,0,0,4.567826482537572,3.546439344671015,1.7169171866886992,0.4450551843966897,0
30,20,3,0,1,0,3,0,5,0.0,0.16666666666666666,0,0,0,0,0,0,0,0,3.672905595320056,3.321928094887362,1.3709505944546687,0.9584883282839276,1
24,16,1,0,2,0,2,0,6,0.0,0.25,0,0,0,0,0,0,0,0,3.7201755214643457,3.375,1.4591479170272446,0.9009196500627273,1
128,15,18,87,2,0,2,4,21,0.03125,0.1640625,0,0,0,0,0,3,0,0,4.7858331337140445,3.240223928941852,2.658680662942251,0.9074804431787055,1
69,42,19,0,4,0,3,10,9,0.14492753623188406,0.13043478260869565,0,0,1,0,0,0,0,1,4.635354304723899,3.9244902682134137,1.3921472236645345,0.6577906439778103,1
43,19,17,0,2,0,3,1,8,0.023255813953488372,0.18604651162790697,0,0,0,0,0,0,0,0,4.100228707989217,3.576617644908667,1.4056390622295662,0.43978907290041336,0
27,18,1,0,2,0,2,0,6,0.0,0.2222222222222222,0,0,1,0,0,0,0,0,3.5137847242254345,3.3082708345352603,1.4591479170272446,0.8330794148988477,0
80,35,38,0,3,4,3,3,17,0.0375,0.2125,0,0,0,0,0,0,0,0,4.312125989868464,3.943289445392768,1.6589797521242053,0.5990637558830023,0
22,13,1,0,2,0,2,0,6,0.0,0.2727272727272727,0,0,1,0,0,0,0,0,3.7544418457133446,3.0269868333592873,1.4591479170272446,0.7413059072540276,0
47,19,14,5,1,1,3,0,9,0.0,0.19148936170212766,0,0,1,0,0,1,0,1,4.149992842507349,3.511085408180429,2.2810361125534233,0.6064314830269898,1
93,19,67,0,2,0,2,5,15,0.053763440860215055,0.16129032258064516,0,0,0,0,0,0,0,0,4.586848193337727,3.576617644908667,1.93012496531497,0.42732745338443295,0
121,53,44,16,7,2,2,24,18,0.19834710743801653,0.1487603305785124,0,0,0,0,0,1,0,1,4.892627469282242,4.220556012828657,2.1279868068776753,0.8940285996529587,1
41,32,1,0,2,0,3,7,6,0.17073170731707318,0.14634146341463414,0,0,1,0,0,0,0,0,4.143541333622538,3.9681390622295667,1.4591479170272446,0.9320962462925715,1
106,25,74,0,2,1,3,1,17,0.009433962264150943,0.16037735849056603,0,0,0,0,0,0,0,0,4.3424005262727645,3.7532696895151076,1.7394541964918906,0.26457726605703374,0
50,23,19,0,2,1,3,0,8,0.0,0.16,0,0,1,0,0,0,0,0,4.191272380112911,3.468576629687865,1.75,0.3182822287290503,0
20,11,1,0,2,0,3,1,6,0.05,0.3,0,0,1,0,0,0,0,0,3.5464393446710147,2.663532754804255,1.4591479170272446,1.0419813910103304,0
48,27,14,0,3,0,2,2,9,0.041666666666666664,0.1875,0,0,0,0,0,0,0,0,4.28778203183594,3.884155094595806,1.3921472236645345,0.5255411409626876,1
63,14,41,0,2,0,3,2,12,0.031746031746031744,0.19047619047619047,0,0,1,0,0,0,0,0,4.26473523442165,2.8073549220576046,1.7841591278514217,0.5569943047629698,0
32,24,1,0,3,1,4,0,8,0.0,0.25,0,0,0,0,0,0,0,0,4.045958593344349,3.7091479170272454,1.8112781244591327,0.5496536088284021,1
22,15,0,0,1,0,2,0,4,0.0,0.18181818181818182,0,0,0,0,0,0,0,0,3.9705730958116843,3.640223928941851,1.5,0.779507949285323,0
44,16,21,0,2,0,3,3,9,0.06818181818181818,0.20454545454545456,0,0,0,0,0,0,0,0,4.308768198567054,3.5,1.3516441151533924,0.7149132296496643,0
46,21,17,0,3,0,2,0,8,0.0,0.17391304347826086,0,0,1,0,0,0,0,0,4.197049999347146,3.7489948035250964,1.4056390622295662,0.476681889953382,1
49,24,18,0,2,0,3,2,10,0.04081632653061224,0.20408163265306123,0,0,0,0,0,0,0,0,4.286269355751926,3.7201755214643453,1.9609640474436814,0.40190438204042006,0
22,14,1,0,2,0,3,1,6,0.045454545454545456,0.2727272727272727,0,0,0,0,0,0,0,0,3.663532754804254,3.039148671903072,1.4591479170272446,0.9824280816083186,0
80,16,9,47,2,0,3,7,20,0.0875,0.25,0,0,0,0,0,3,0,0,4.671239189283471,3.202819531114783,2.8037016960573484,0.9752602824567707,0
29,20,1,0,2,0,3,0,6,0.0,0.20689655172413793,0,0,1,0,0,0,0,0,4.090234012145145,3.7841837197791888,1.4591479170272446,0.38594842795232465,0
127,61,10,47,2,4,3,43,15,0.33858267716535434,0.11811023622047244,0,0,1,0,0,1,0,0,4.844715204190438,4.630996148790028,2.606238928653389,1.3419252373243258,1
54,16,31,0,2,0,3,0,11,0.0,0.2037037037037037,0,0,0,0,0,0,0,0,4.210737909843948,3.452819531114783,1.789929075309999,0.47418774708220607,1
52,15,30,0,3,0,2,1,11,0.019230769230769232,0.21153846153846154,0,0,0,0,0,0,0,0,4.207194708684465,3.32323142879762,1.6767370300521327,0.4943606350889687,1
138,11,119,0,1,0,3,4,19,0.028985507246376812,0.13768115942028986,0,0,1,0,0,0,0,0,4.527504853905561,3.277613436819116,1.7843151288554941,0.31757999476425847,1
23,15,1,0,3,0,2,0,7,0.0,0.30434782608695654,0,0,0,0,0,0,0,0,3.555533151426996,3.0062389286533895,1.4488156357251847,0.8963771151035251,0
38,17,13,0,2,0,2,0,8,0.0,0.21052631578947367,0,0,1,0,0,0,0,0,4.135699552746471,3.734521664779752,1.4056390622295662,0.4646890662621982,1
56,20,28,0,2,0,3,0,8,0.0,0.14285714285714285,0,0,1,0,0,0,0,0,4.289609949563124,3.6841837197791887,1.9056390622295662,0.4638859128122807,0
73,18,47,0,2,0,3,2,11,0.0273972602739726,0.1506849315068493,0,0,1,0,0,0,0,0,4.282175504548766,3.4193819456463714,1.823067982273661,0.39270901411561576,0
28,11,9,0,1,0,3,1,5,0.03571428571428571,0.17857142857142858,0,0,1,0,0,0,1,0,4.056656707462823,3.459431618637298,1.3709505944546687,0.8664108089175505,1
74,14,53,0,2,0,3,5,21,0.06756756756756757,0.28378378378378377,0,0,0,0,0,0,0,0,4.1574492257263715,3.182005814760214,1.3778903318832145,0.7886748462689307,0
22,13,1,0,2,0,3,3,6,0.13636363636363635,0.2727272727272727,0,0,1,0,0,0,0,0,3.5383105956150054,3.238901256602631,1.4591479170272446,1.6849416592373514,1
68,16,45,0,1,0,3,20,9,0.29411764705882354,0.1323529411764706,0,0,0,0,0,0,0,1,4.561748047693658,3.75,1.4466166676282082,1.1430547106643787,1
22,13,1,0,2,0,2,0,6,0.0,0.2727272727272727,0,0,1,0,0,0,0,0,3.663532754804254,2.873140679513133,1.4591479170272446,0.9294581970079483,0
34,25,1,0,3,1,2,0,8,0.0,0.23529411764705882,0,0,1,0,0,0,0,0,3.9291076063899233,3.6128786893420295,1.8112781244591327,0.6158916087683436,0
34,27,0,0,2,2,3,0,7,0.0,0.20588235294117646,0,0,0,0,0,0,0,0,4.205109900073869,4.0141467614227295,1.950212064914747,0.5017649399391373,0
36,29,0,0,2,0,2,0,5,0.0,0.1388888888888889,0,0,0,0,0,0,0,0,4.0514621540398,3.9093680639438855,1.5219280948873621,0.49920099418990616,1
131,19,104,0,2,0,3,15,15,0.11450381679389313,0.11450381679389313,0,0,1,0,0,0,0,0,5.143689655471201,3.326360407952695,2.4402239289418515,0.6113260738588263,1
48,28,13,0,2,0,2,0,8,0.0,0.16666666666666666,0,0,0,0,0,0,0,0,4.347794209361695,3.8962915290459277,1.75,0.4917491333049908,1
100,16,64,12,2,0,2,7,16,0.07,0.16,0,0,0,0,0,1,0,1,4.517691566541736,3.452819531114783,2.202819531114783,0.4804405623735174,1
76,20,48,0,2,0,3,0,11,0.0,0.14473684210526316,0,0,1,0,0,0,0,0,4.361120323264652,3.384183719779189,1.823067982273661,0.3268000806637899,0
53,13,33,0,2,0,2,21,6,0.39622641509433965,0.11320754716981132,0,0,0,0,0,0,0,0,4.486893331717589,3.238901256602631,1.4591479170272446,1.9818705121984526,1
31,16,8,0,2,0,3,0,7,0.0,0.22580645161290322,0,0,0,0,0,0,0,0,3.9134007456613777,3.1556390622295662,1.3787834934861758,0.4197537350610965,0
64,16,41,0,1,0,3,19,6,0.296875,0.09375,0,0,0,0,0,0,0,0,4.525554250365621,3.452819531114783,1.2516291673878228,1.255356437940597,1
34,25,1,0,2,1,3,0,7,0.0,0.20588235294117646,0,0,1,0,0,0,0,0,3.9513101799829666,3.6732696895151076,1.8423709931771088,0.42031612803663215,0
19,10,1,0,1,0,2,0,5,0.0,0.2631578947368421,0,0,1,0,0,0,0,0,3.5368867237421693,3.321928094887362,1.3709505944546687,1.0427380112737128,0
25,11,6,0,1,0,3,1,5,0.04,0.2,0,0,1,0,0,0,0,0,3.8292750707107124,3.0271691184406193,1.3709505944546687,0.6559940028868276,0
19,6,6,0,1,0,2,1,5,0.05263157894736842,0.2631578947368421,0,0,0,0,0,0,0,0,3.536886723742169,2.584962500721156,1.3709505944546687,1.363220260654983,1
30,23,0,0,2,0,3,0,5,0.0,0.16666666666666666,0,0,0,0,0,0,0,0,3.923231428797621,3.708132064658602,1.5219280948873621,0.8023054640618845,1
26,18,1,0,1,1,3,0,6,0.0,0.23076923076923078,0,0,0,0,0,0,0,1,3.815072410115943,3.4193819456463714,1.7924812503605778,0.650243467320325,1
32,25,0,0,2,0,3,0,5,0.0,0.15625,0,0,0,0,0,0,0,0,3.926108500731241,3.6692750707107122,1.5219280948873621,0.6252795112799701,0
50,13,30,0,2,0,2,1,9,0.02,0.18,0,0,0,0,0,0,0,0,3.974693951646701,3.3927474104487847,1.3516441151533924,0.5676819406031798,1
79,24,35,0,3,0,3,1,14,0.012658227848101266,0.17721518987341772,1,0,1,0,0,0,0,0,4.302145984006746,3.4549868557726673,1.8322488896002307,1.169593557446597,1
49,12,30,0,2,0,3,0,10,0.0,0.20408163265306123,0,0,0,0,0,0,0,0,3.9738194768925954,3.0220552088742,1.295461844238322,0.5768834334622481,0
243,12,224,0,1,0,3,26,81,0.10699588477366255,0.3333333333333333,0,0,0,0,0,0,0,0,4.33081266800005,3.418295834054489,2.04873783471187,19.54598464615779,1
46,27,11,0,4,0,3,1,9,0.021739130434782608,0.1956521739130435,0,0,1,0,0,0,0,0,3.9304269013799633,3.4676694465277853,1.7527152789797047,0.577386471682439,1
19,12,0,0,2,0,2,0,5,0.0,0.2631578947368421,0,0,0,0,0,0,0,1,3.5766176449086675,2.8553885422075336,1.5219280948873621,0.9951292086780896,0
547,25,54,459,2,0,3,197,67,0.360146252285192,0.12248628884826325,0,0,1,0,0,10,0,1,4.909913762764124,3.4790795706241737,2.74861252137002,1.3929014337730048,0
36,28,0,0,2,1,3,0,6,0.0,0.16666666666666666,0,0,1,0,0,0,0,0,4.0514621540398,3.7089660826946234,1.9182958340544896,0.48397378319618933,1
66,47,12,0,4,0,3,0,10,0.0,0.15151515151515152,0,0,0,0,0,0,0,0,4.193561120594498,3.8869177791754286,1.360964047443681,0.4457890406175641,1
53,20,26,0,2,1,3,3,10,0.05660377358490566,0.18867924528301888,0,0,0,0,0,0,0,0,4.501136492135767,3.384183719779189,1.8464393446710154,0.341172160944713,0
39,14,18,0,2,0,3,0,8,0.0,0.20512820512820512,0,0,0,0,0,0,0,0,3.9359357962188977,2.8962915290459286,1.4056390622295662,0.6557873818204043,1
39,30,1,0,2,1,3,4,7,0.10256410256410256,0.1794871794871795,0,0,1,0,0,0,0,0,4.490029141717277,4.298068512058839,1.8423709931771088,0.7766478958744725,1
41,34,0,0,2,2,3,5,7,0.12195121951219512,0.17073170731707318,0,0,0,0,0,0,0,0,4.161953223919209,3.9842341646524884,1.950212064914747,0.8638505583366877,1
31,14,10,0,2,0,3,1,7,0.03225806451612903,0.22580645161290322,0,0,0,0,0,0,0,0,3.8732358263763285,3.3248629576173574,1.3787834934861758,0.657418729194242,1
46,15,23,0,2,0,3,0,7,0.0,0.15217391304347827,0,0,1,0,0,0,0,0,4.213460597220265,3.1898980954642866,1.3787834934861758,0.4022980108916877,0
48,21,20,0,3,0,2,2,10,0.041666666666666664,0.20833333333333334,0,0,0,0,0,0,0,0,4.230926699477595,3.3320953986601696,1.6854752972273344,0.5669752200799566,1
38,29,1,0,2,2,3,0,8,0.0,0.21052631578947367,0,0,1,0,0,0,0,0,4.155565013329721,3.728502115742625,1.9056390622295662,0.47290617294925286,0
31,22,1,0,2,0,2,0,6,0.0,0.1935483870967742,0,0,1,0,0,0,0,0,3.6955011488173946,3.2655833228877325,1.4591479170272446,0.6096865967557116,0
74,12,55,0,1,0,2,0,12,0.0,0.16216216216216217,0,0,0,0,0,0,0,1,4.045196907271906,2.8553885422075336,1.584962500721156,0.48640314436404286,1
26,17,1,0,2,0,3,0,6,0.0,0.23076923076923078,0,0,1,0,0,0,0,0,3.8150724101159423,3.292770193936991,1.4591479170272446,0.5863941063605049,1
50,15,27,0,2,0,3,2,11,0.04,0.22,0,0,1,0,0,0,0,0,4.216174630069641,2.9735572622751847,1.789929075309999,0.41050658142016205,0
56,15,33,0,2,0,3,1,11,0.017857142857142856,0.19642857142857142,0,0,1,0,0,0,0,0,4.184711682046566,3.0565647621309537,1.971747257128181,0.41483745469797173,0
26,19,0,0,2,0,2,0,5,0.0,0.19230769230769232,0,0,0,0,0,0,0,0,3.7483286603655737,3.1555650133297193,1.5219280948873621,0.9318984057559859,0
21,14,0,0,1,0,4,1,4,0.047619047619047616,0.19047619047619047,0,0,0,0,0,0,0,0,3.6897037321995474,3.3787834934861767,1.5,1.039743330119322,0
34,26,1,0,2,0,3,0,6,0.0,0.17647058823529413,0,0,0,0,0,0,0,0,4.02085512047121,3.719294525666979,1.4591479170272446,0.4710999945798504,0
47,16,23,0,2,0,3,0,8,0.0,0.1702127659574468,0,0,1,0,0,0,0,0,3.9833447786571194,3.202819531114783,1.2987949406953985,0.4804592025414013,1
31,22,1,0,1,0,3,0,5,0.0,0.16129032258064516,0,0,1,0,0,0,0,0,4.106949132758152,3.5726236638951634,1.3709505944546687,0.65345242386089,1
123,34,82,0,4,0,3,9,10,0.07317073170731707,0.08130081300813008,0,0,0,0,0,0,0,1,4.735431454155722,3.7003669748170993,1.360964047443681,1.0094497074979687,1
66,17,41,0,2,0,3,0,10,0.0,0.15151515151515152,0,0,1,0,0,0,0,0,4.101772916198385,3.454822399946607,1.7609640474436812,0.26667456231021824,0
62,55,0,0,3,0,3,2,6,0.03225806451612903,0.0967741935483871,0,0,0,0,0,0,0,1,4.345347827131159,4.1495668778545785,1.4591479170272448,0.603617610043794,1
66,26,1,30,2,1,2,7,9,0.10606060606060606,0.13636363636363635,0,0,1,0,0,1,0,0,4.648349187730917,3.53641423712223,2.4193819456463714,0.6067489054380685,0
